Order ID,Consumer Type,Category,Sub Category,Amount,Quantity,Profit,Payment mode
KL-2021-5617755,Corporate,Office Supplies,Binders,21,2,5,EMI
KL-2021-5617756,Corporate,Office Supplies,Supplies,93,4,44,COD
KL-2021-5617757,Consumer,Technology,Accessories,168,3,-10,Credit card
KL-2021-5617758,Corporate,Office Supplies,Art,40,3,-7,UPI
KL-2021-5617759,Corporate,Office Supplies,Paper,34,4,-22,Credit card
KL-2021-5617760,Consumer,Office Supplies,Art,142,3,14,Credit card
KL-2021-5617761,Consumer,Office Supplies,Art,64,3,-6,Credit card
KL-2021-5617762,Consumer,Office Supplies,Binders,45,4,1,Credit card
KL-2021-5617763,Consumer,Office Supplies,Labels,56,7,5,UPI
KL-2021-5617764,Consumer,Office Supplies,Paper,53,2,-1,UPI
KL-2021-5617765,Consumer,Office Supplies,Paper,60,4,24,COD
KL-2021-5617766,Consumer,Furniture,Bookcases,204,3,-276,EMI
KL-2021-5617767,Consumer,Furniture,Bookcases,729,5,-492,EMI
KL-2021-5617768,Consumer,Office Supplies,Fasteners,29,4,-24,COD
KL-2021-5617769,Consumer,Office Supplies,Labels,17,4,-13,Credit card
KL-2021-5617770,Corporate,Office Supplies,Art,148,3,24,UPI
KL-2021-5617771,Corporate,Technology,Machines,73,1,5,Credit card
KL-2021-5617772,Consumer,Furniture,Chairs,"1,032",8,124,Credit card
KL-2021-5617773,Consumer,Office Supplies,Appliances,"2,366",5,552,Credit card
KL-2021-5617774,Consumer,Technology,Machines,"1,601",6,16,Credit card
KL-2021-5617775,Consumer,Office Supplies,Art,32,2,12,UPI
KL-2021-5617776,Consumer,Office Supplies,Storage,230,2,20,UPI
KL-2021-5617777,Consumer,Office Supplies,Storage,744,6,25,COD
KL-2021-5617778,Home Office,Office Supplies,Art,199,4,48,EMI
KL-2021-5617779,Home Office,Office Supplies,Art,149,6,48,EMI
KL-2021-5617780,Home Office,Office Supplies,Binders,436,9,131,COD
KL-2021-5617781,Consumer,Furniture,Chairs,828,2,230,Credit card
KL-2021-5617782,Consumer,Office Supplies,Paper,34,2,10,UPI
KL-2021-5617783,Consumer,Office Supplies,Supplies,72,2,16,Credit card
KL-2021-5617784,Consumer,Technology,Accessories,489,6,142,Credit card
KL-2021-5617785,Consumer,Technology,Copiers,379,3,-13,Credit card
KL-2021-5617786,Consumer,Office Supplies,Labels,30,3,-1,Credit card
KL-2021-5617787,Consumer,Furniture,Chairs,173,3,69,UPI
KL-2021-5617788,Consumer,Office Supplies,Storage,208,2,-25,UPI
KL-2021-5617789,Corporate,Office Supplies,Binders,140,5,46,COD
KL-2021-5617790,Consumer,Office Supplies,Storage,892,7,159,EMI
KL-2021-5617791,Consumer,Office Supplies,Paper,156,5,36,EMI
KL-2021-5617792,Consumer,Office Supplies,Art,77,3,27,COD
KL-2021-5617793,Consumer,Office Supplies,Binders,27,2,4,Credit card
KL-2021-5617794,Consumer,Office Supplies,Binders,32,2,3,UPI
KL-2021-5617795,Corporate,Office Supplies,Storage,242,5,65,Credit card
KL-2021-5617796,Consumer,Office Supplies,Paper,193,4,8,Credit card
KL-2021-5617797,Home Office,Office Supplies,Appliances,"1,487",3,624,Credit card
KL-2021-5617798,Consumer,Office Supplies,Binders,206,4,18,Credit card
KL-2021-5617799,Consumer,Technology,Copiers,736,5,346,UPI
KL-2021-5617800,Consumer,Furniture,Bookcases,375,3,180,UPI
KL-2021-5617801,Consumer,Furniture,Bookcases,299,2,113,COD
KL-2021-5617802,Consumer,Furniture,Chairs,287,12,-280,EMI
KL-2021-5617803,Consumer,Furniture,Furnishings,110,1,35,EMI
KL-2021-5617804,Consumer,Office Supplies,Binders,148,3,59,COD
KL-2021-5617805,Consumer,Technology,Copiers,"1,183",4,106,Credit card
KL-2021-5617806,Consumer,Office Supplies,Art,38,2,9,UPI
KL-2021-5617807,Home Office,Furniture,Chairs,315,3,-8,Credit card
KL-2021-5617808,Home Office,Office Supplies,Binders,128,4,47,Credit card
KL-2021-5617809,Corporate,Office Supplies,Appliances,117,2,36,Credit card
KL-2021-5617810,Corporate,Technology,Phones,916,11,192,Credit card
KL-2021-5617811,Corporate,Office Supplies,Paper,54,4,8,UPI
KL-2021-5617812,Consumer,Office Supplies,Paper,102,6,11,UPI
KL-2021-5617813,Consumer,Office Supplies,Art,120,5,23,COD
KL-2021-5617814,Consumer,Technology,Accessories,40,1,18,EMI
KL-2021-5617815,Consumer,Furniture,Tables,"1,399",3,109,EMI
KL-2021-5617816,Consumer,Office Supplies,Art,101,2,32,COD
KL-2021-5617817,Consumer,Technology,Accessories,118,4,25,Credit card
KL-2021-5617818,Consumer,Furniture,Furnishings,190,9,19,UPI
KL-2021-5617819,Consumer,Office Supplies,Binders,158,10,-29,Credit card
KL-2021-5617820,Consumer,Office Supplies,Storage,136,5,-33,Credit card
KL-2021-5617821,Consumer,Furniture,Chairs,184,3,59,Credit card
KL-2021-5617822,Consumer,Office Supplies,Art,38,2,15,Credit card
KL-2021-5617823,Consumer,Office Supplies,Art,53,2,5,UPI
KL-2021-5617824,Consumer,Office Supplies,Envelopes,38,2,18,UPI
KL-2021-5617825,Consumer,Office Supplies,Fasteners,43,3,18,COD
KL-2021-5617826,Consumer,Technology,Copiers,764,4,84,EMI
KL-2021-5617827,Corporate,Office Supplies,Art,59,2,21,EMI
KL-2021-5617828,Corporate,Office Supplies,Binders,210,4,50,COD
KL-2021-5617829,Corporate,Office Supplies,Binders,154,3,54,Credit card
KL-2021-5617830,Corporate,Office Supplies,Binders,53,1,24,UPI
KL-2021-5617831,Corporate,Office Supplies,Binders,26,4,10,Credit card
KL-2021-5617832,Corporate,Office Supplies,Storage,"1,120",6,199,Credit card
KL-2021-5617833,Corporate,Office Supplies,Supplies,45,3,6,Credit card
KL-2021-5617834,Corporate,Technology,Accessories,307,3,74,Credit card
KL-2021-5617835,Home Office,Office Supplies,Storage,19,2,6,UPI
KL-2021-5617836,Home Office,Office Supplies,Storage,184,1,37,UPI
KL-2021-5617837,Corporate,Technology,Copiers,291,2,93,COD
KL-2021-5617838,Corporate,Technology,Accessories,774,3,170,EMI
KL-2021-5617839,Corporate,Office Supplies,Fasteners,80,7,12,EMI
KL-2021-5617840,Corporate,Office Supplies,Art,75,3,-25,COD
KL-2021-5617841,Corporate,Office Supplies,Art,17,3,-9,Credit card
KL-2021-5617842,Consumer,Office Supplies,Art,194,4,84,UPI
KL-2021-5617843,Consumer,Office Supplies,Art,43,3,1,Credit card
KL-2021-5617844,Consumer,Office Supplies,Storage,809,7,296,Credit card
KL-2021-5617845,Home Office,Office Supplies,Fasteners,50,3,24,Credit card
KL-2021-5617846,Consumer,Furniture,Furnishings,341,7,44,Credit card
KL-2021-5617847,Consumer,Furniture,Furnishings,48,2,6,UPI
KL-2021-5617848,Consumer,Office Supplies,Art,171,7,68,UPI
KL-2021-5617849,Consumer,Office Supplies,Binders,29,2,1,COD
KL-2021-5617850,Consumer,Office Supplies,Labels,22,2,3,EMI
KL-2021-5617851,Consumer,Furniture,Furnishings,100,2,16,EMI
KL-2021-5617852,Consumer,Office Supplies,Storage,"1,429",8,555,COD
KL-2021-5617853,Consumer,Office Supplies,Storage,88,2,20,Credit card
KL-2021-5617854,Corporate,Office Supplies,Envelopes,271,6,73,UPI
KL-2021-5617855,Corporate,Office Supplies,Storage,49,1,16,Credit card
KL-2021-5617856,Consumer,Furniture,Bookcases,594,3,89,Credit card
KL-2021-5617857,Home Office,Office Supplies,Appliances,536,1,91,Credit card
KL-2021-5617858,Home Office,Office Supplies,Supplies,137,5,5,Credit card
KL-2021-5617859,Home Office,Technology,Copiers,757,2,371,UPI
KL-2021-5617860,Corporate,Furniture,Tables,"4,363",5,305,UPI
KL-2021-5617861,Consumer,Office Supplies,Envelopes,78,6,28,COD
KL-2021-5617862,Corporate,Technology,Phones,414,3,199,EMI
KL-2021-5617863,Consumer,Office Supplies,Envelopes,36,4,0,EMI
KL-2021-5617864,Corporate,Office Supplies,Storage,333,6,74,COD
KL-2021-5617865,Corporate,Office Supplies,Supplies,238,5,117,Credit card
KL-2021-5617866,Corporate,Office Supplies,Fasteners,36,3,7,UPI
KL-2021-5617867,Corporate,Office Supplies,Envelopes,67,5,26,Credit card
KL-2021-5617868,Consumer,Office Supplies,Art,147,3,73,Credit card
KL-2021-5617869,Consumer,Office Supplies,Paper,53,3,5,Credit card
KL-2021-5617870,Consumer,Technology,Machines,171,2,2,Credit card
KL-2021-5617871,Consumer,Office Supplies,Supplies,32,3,6,UPI
KL-2021-5617872,Consumer,Technology,Phones,977,7,244,UPI
KL-2021-5617873,Consumer,Office Supplies,Storage,55,1,13,COD
KL-2021-5617874,Consumer,Technology,Machines,181,4,8,EMI
KL-2021-5617875,Consumer,Furniture,Chairs,"1,683",4,-56,EMI
KL-2021-5617876,Consumer,Office Supplies,Storage,557,3,217,COD
KL-2021-5617877,Consumer,Furniture,Bookcases,876,7,420,Credit card
KL-2021-5617878,Consumer,Furniture,Furnishings,19,1,6,UPI
KL-2021-5617879,Consumer,Office Supplies,Art,134,3,25,Credit card
KL-2021-5617880,Consumer,Office Supplies,Storage,98,3,-3,Credit card
KL-2021-5617881,Consumer,Office Supplies,Binders,26,2,11,Credit card
KL-2021-5617882,Consumer,Office Supplies,Storage,19,2,6,Credit card
KL-2021-5617883,Consumer,Technology,Copiers,579,3,139,UPI
KL-2021-5617884,Consumer,Office Supplies,Art,27,1,1,UPI
KL-2021-5617885,Consumer,Office Supplies,Art,74,3,29,COD
KL-2021-5617886,Consumer,Office Supplies,Paper,180,4,54,EMI
KL-2021-5617887,Consumer,Technology,Machines,"1,063",4,-175,EMI
KL-2021-5617888,Consumer,Furniture,Bookcases,544,3,-152,COD
KL-2021-5617889,Consumer,Furniture,Bookcases,742,2,198,Credit card
KL-2021-5617890,Consumer,Office Supplies,Binders,14,4,0,UPI
KL-2021-5617891,Consumer,Office Supplies,Labels,87,9,32,Credit card
KL-2021-5617892,Consumer,Office Supplies,Binders,22,3,7,Credit card
KL-2021-5617893,Consumer,Office Supplies,Labels,34,3,6,Credit card
KL-2021-5617894,Consumer,Technology,Machines,935,4,114,Credit card
KL-2021-5617895,Consumer,Office Supplies,Storage,43,1,11,UPI
KL-2021-5617896,Corporate,Office Supplies,Appliances,250,3,100,UPI
KL-2021-5617897,Corporate,Office Supplies,Supplies,57,3,5,COD
KL-2021-5617898,Home Office,Office Supplies,Binders,461,9,161,EMI
KL-2021-5617899,Corporate,Office Supplies,Appliances,267,3,74,EMI
KL-2021-5617900,Corporate,Office Supplies,Labels,61,5,23,COD
KL-2021-5617901,Corporate,Office Supplies,Storage,806,7,18,Credit card
KL-2021-5617902,Corporate,Technology,Accessories,146,5,66,UPI
KL-2021-5617903,Corporate,Technology,Accessories,163,2,81,Credit card
KL-2021-5617904,Corporate,Technology,Machines,624,2,44,Credit card
KL-2021-5617905,Consumer,Office Supplies,Art,138,5,11,Credit card
KL-2021-5617906,Consumer,Office Supplies,Art,156,3,23,Credit card
KL-2021-5617907,Consumer,Technology,Machines,559,2,174,UPI
KL-2021-5617908,Corporate,Furniture,Furnishings,264,10,71,UPI
KL-2021-5617909,Corporate,Furniture,Furnishings,147,3,21,COD
KL-2021-5617910,Consumer,Office Supplies,Art,27,1,5,EMI
KL-2021-5617911,Consumer,Office Supplies,Binders,32,8,3,EMI
KL-2021-5617912,Consumer,Office Supplies,Labels,55,5,12,COD
KL-2021-5617913,Corporate,Office Supplies,Binders,16,2,8,Credit card
KL-2021-5617914,Consumer,Technology,Accessories,163,2,81,UPI
KL-2021-5617915,Consumer,Technology,Phones,841,5,76,Credit card
KL-2021-5617916,Corporate,Technology,Machines,648,6,50,Credit card
KL-2021-5617917,Corporate,Technology,Phones,336,3,123,Credit card
KL-2021-5617918,Corporate,Furniture,Bookcases,359,5,-338,Credit card
KL-2021-5617919,Corporate,Office Supplies,Storage,93,3,-84,UPI
KL-2021-5617920,Corporate,Technology,Accessories,169,3,0,UPI
KL-2021-5617921,Corporate,Technology,Accessories,116,3,20,COD
KL-2021-5617922,Corporate,Technology,Copiers,846,6,228,EMI
KL-2021-5617923,Corporate,Technology,Phones,159,2,-11,EMI
KL-2021-5617924,Consumer,Office Supplies,Appliances,352,5,18,COD
KL-2021-5617925,Consumer,Office Supplies,Storage,147,3,48,Credit card
KL-2021-5617926,Corporate,Office Supplies,Binders,57,4,12,UPI
KL-2021-5617927,Home Office,Technology,Accessories,226,3,58,Credit card
KL-2021-5617928,Corporate,Furniture,Bookcases,449,3,135,Credit card
KL-2021-5617929,Corporate,Office Supplies,Binders,103,2,26,Credit card
KL-2021-5617930,Home Office,Furniture,Furnishings,221,7,26,Credit card
KL-2021-5617931,Home Office,Furniture,Furnishings,201,4,32,UPI
KL-2021-5617932,Corporate,Office Supplies,Art,32,2,12,UPI
KL-2021-5617933,Home Office,Technology,Copiers,173,1,86,COD
KL-2021-5617934,Home Office,Technology,Phones,196,5,-7,EMI
KL-2021-5617935,Home Office,Furniture,Furnishings,176,5,-13,EMI
KL-2021-5617936,Home Office,Office Supplies,Paper,55,3,3,COD
KL-2021-5617937,Corporate,Office Supplies,Art,106,4,9,Credit card
KL-2021-5617938,Corporate,Office Supplies,Binders,28,3,12,UPI
KL-2021-5617939,Corporate,Office Supplies,Envelopes,22,3,10,Credit card
KL-2021-5617940,Corporate,Office Supplies,Fasteners,46,4,20,Credit card
KL-2021-5617941,Corporate,Office Supplies,Paper,40,3,13,Credit card
KL-2021-5617942,Consumer,Technology,Copiers,"1,429",4,472,Credit card
KL-2021-5617943,Consumer,Office Supplies,Storage,381,2,-13,UPI
KL-2021-5617944,Consumer,Technology,Machines,925,5,-447,UPI
KL-2021-5617945,Corporate,Furniture,Furnishings,152,3,23,COD
KL-2021-5617946,Corporate,Furniture,Furnishings,53,3,8,EMI
KL-2021-5617947,Corporate,Office Supplies,Binders,24,3,11,EMI
KL-2021-5617948,Consumer,Office Supplies,Art,23,2,5,COD
KL-2021-5617949,Consumer,Office Supplies,Labels,112,9,27,Credit card
KL-2021-5617950,Consumer,Technology,Accessories,291,7,93,UPI
KL-2021-5617951,Corporate,Office Supplies,Labels,43,4,17,Credit card
KL-2021-5617952,Consumer,Furniture,Furnishings,131,8,-154,Credit card
KL-2021-5617953,Consumer,Office Supplies,Art,54,3,4,Credit card
KL-2021-5617954,Consumer,Office Supplies,Art,16,2,-5,Credit card
KL-2021-5617955,Consumer,Office Supplies,Art,43,7,-43,UPI
KL-2021-5617956,Corporate,Technology,Accessories,170,2,73,UPI
KL-2021-5617957,Consumer,Furniture,Tables,"2,292",7,-1128,COD
KL-2021-5617958,Consumer,Office Supplies,Art,67,6,16,EMI
KL-2021-5617959,Consumer,Office Supplies,Appliances,154,4,3,EMI
KL-2021-5617960,Consumer,Office Supplies,Storage,98,2,30,COD
KL-2021-5617961,Consumer,Furniture,Chairs,298,2,86,Credit card
KL-2021-5617962,Consumer,Technology,Phones,427,7,-50,UPI
KL-2021-5617963,Consumer,Office Supplies,Paper,45,2,0,Credit card
KL-2021-5617964,Consumer,Office Supplies,Storage,192,3,-146,Credit card
KL-2021-5617965,Corporate,Office Supplies,Art,112,7,41,Credit card
KL-2021-5617966,Home Office,Furniture,Chairs,83,3,-81,Credit card
KL-2021-5617967,Corporate,Office Supplies,Labels,29,3,10,UPI
KL-2021-5617968,Corporate,Technology,Machines,"1,860",7,18,UPI
KL-2021-5617969,Corporate,Office Supplies,Paper,118,7,35,COD
KL-2021-5617970,Corporate,Office Supplies,Storage,462,4,169,EMI
KL-2021-5617971,Corporate,Furniture,Chairs,"2,115",5,23,EMI
KL-2021-5617972,Consumer,Office Supplies,Labels,37,3,14,COD
KL-2021-5617973,Corporate,Office Supplies,Art,121,4,19,Credit card
KL-2021-5617974,Corporate,Office Supplies,Binders,146,5,42,UPI
KL-2021-5617975,Consumer,Furniture,Furnishings,35,2,-8,Credit card
KL-2021-5617976,Consumer,Office Supplies,Appliances,"1,560",3,421,Credit card
KL-2021-5617977,Consumer,Office Supplies,Art,133,5,12,Credit card
KL-2021-5617978,Consumer,Office Supplies,Art,71,3,1,Credit card
KL-2021-5617979,Consumer,Office Supplies,Art,133,5,12,UPI
KL-2021-5617980,Consumer,Office Supplies,Storage,"1,020",8,79,UPI
KL-2021-5617981,Corporate,Office Supplies,Binders,100,4,-58,COD
KL-2021-5617982,Consumer,Technology,Machines,530,2,238,EMI
KL-2021-5617983,Corporate,Technology,Phones,193,3,-275,EMI
KL-2021-5617984,Corporate,Furniture,Bookcases,268,2,6,COD
KL-2021-5617985,Corporate,Office Supplies,Art,60,4,21,Credit card
KL-2021-5617986,Corporate,Office Supplies,Binders,17,1,0,UPI
KL-2021-5617987,Home Office,Office Supplies,Storage,28,2,-3,Credit card
KL-2021-5617988,Corporate,Technology,Accessories,125,3,0,Credit card
KL-2021-5617989,Consumer,Office Supplies,Envelopes,42,2,7,Credit card
KL-2021-5617990,Corporate,Furniture,Tables,"1,361",3,-980,Credit card
KL-2021-5617991,Corporate,Technology,Phones,137,3,-41,UPI
KL-2021-5617992,Home Office,Technology,Accessories,801,8,144,UPI
KL-2021-5617993,Consumer,Office Supplies,Art,83,3,12,COD
KL-2021-5617994,Corporate,Furniture,Furnishings,89,2,-89,EMI
KL-2021-5617995,Corporate,Office Supplies,Fasteners,19,2,-2,EMI
KL-2021-5617996,Corporate,Technology,Phones,249,4,-130,COD
KL-2021-5617997,Corporate,Technology,Phones,339,2,61,Credit card
KL-2021-5617998,Corporate,Furniture,Bookcases,598,4,166,UPI
KL-2021-5617999,Corporate,Furniture,Furnishings,227,2,59,Credit card
KL-2021-5618000,Corporate,Office Supplies,Envelopes,76,3,14,Credit card
KL-2021-5618001,Corporate,Office Supplies,Fasteners,68,5,33,Credit card
KL-2021-5618002,Corporate,Office Supplies,Binders,22,3,8,Credit card
KL-2021-5618003,Corporate,Office Supplies,Labels,29,4,11,UPI
KL-2021-5618004,Corporate,Office Supplies,Labels,27,2,5,UPI
KL-2021-5618005,Home Office,Office Supplies,Binders,222,5,74,COD
KL-2021-5618006,Home Office,Office Supplies,Storage,215,2,-30,EMI
KL-2021-5618007,Consumer,Office Supplies,Envelopes,61,3,25,EMI
KL-2021-5618008,Consumer,Furniture,Bookcases,717,4,16,COD
KL-2021-5618009,Consumer,Office Supplies,Supplies,85,2,13,Credit card
KL-2021-5618010,Consumer,Office Supplies,Fasteners,19,2,-13,UPI
KL-2021-5618011,Corporate,Office Supplies,Binders,78,3,-50,Credit card
KL-2021-5618012,Corporate,Office Supplies,Fasteners,29,3,-6,Credit card
KL-2021-5618013,Corporate,Furniture,Furnishings,140,4,-58,Credit card
KL-2021-5618014,Corporate,Office Supplies,Art,148,5,0,Credit card
KL-2021-5618015,Corporate,Office Supplies,Art,183,4,29,UPI
KL-2021-5618016,Corporate,Office Supplies,Labels,38,3,11,UPI
KL-2021-5618017,Corporate,Office Supplies,Supplies,22,1,7,COD
KL-2021-5618018,Consumer,Furniture,Furnishings,30,2,-5,EMI
KL-2021-5618019,Consumer,Office Supplies,Art,139,3,36,EMI
KL-2021-5618020,Home Office,Office Supplies,Labels,82,7,39,COD
KL-2021-5618021,Consumer,Office Supplies,Art,134,5,37,Credit card
KL-2021-5618022,Home Office,Technology,Machines,219,3,90,UPI
KL-2021-5618023,Consumer,Technology,Accessories,"1,733",7,208,Credit card
KL-2021-5618024,Consumer,Furniture,Tables,869,4,67,Credit card
KL-2021-5618025,Corporate,Office Supplies,Binders,13,3,-1,Credit card
KL-2021-5618026,Consumer,Office Supplies,Appliances,253,1,-11,Credit card
KL-2021-5618027,Consumer,Office Supplies,Fasteners,25,3,11,UPI
KL-2021-5618028,Consumer,Technology,Phones,"3,873",6,891,UPI
KL-2021-5618029,Corporate,Office Supplies,Binders,59,2,12,COD
KL-2021-5618030,Corporate,Office Supplies,Storage,41,2,1,EMI
KL-2021-5618031,Corporate,Technology,Copiers,371,3,74,EMI
KL-2021-5618032,Home Office,Furniture,Chairs,316,6,79,COD
KL-2021-5618033,Home Office,Furniture,Tables,"1,632",6,-505,Credit card
KL-2021-5618034,Consumer,Furniture,Furnishings,342,7,154,UPI
KL-2021-5618035,Home Office,Office Supplies,Envelopes,133,3,0,Credit card
KL-2021-5618036,Consumer,Office Supplies,Binders,67,4,19,Credit card
KL-2021-5618037,Consumer,Technology,Phones,"1,335",8,374,Credit card
KL-2021-5618038,Corporate,Office Supplies,Art,44,3,-34,Credit card
KL-2021-5618039,Corporate,Office Supplies,Labels,17,3,-11,UPI
KL-2021-5618040,Corporate,Office Supplies,Storage,556,7,-209,UPI
KL-2021-5618041,Corporate,Office Supplies,Supplies,40,3,-12,COD
KL-2021-5618042,Corporate,Technology,Accessories,229,8,-41,EMI
KL-2021-5618043,Home Office,Office Supplies,Art,378,7,128,EMI
KL-2021-5618044,Home Office,Office Supplies,Art,29,1,12,COD
KL-2021-5618045,Consumer,Office Supplies,Fasteners,32,2,11,Credit card
KL-2021-5618046,Corporate,Office Supplies,Binders,159,3,73,UPI
KL-2021-5618047,Home Office,Office Supplies,Supplies,57,2,7,Credit card
KL-2021-5618048,Consumer,Office Supplies,Storage,89,5,-4,Credit card
KL-2021-5618049,Consumer,Technology,Copiers,781,6,-594,Credit card
KL-2021-5618050,Corporate,Technology,Phones,916,6,81,Credit card
KL-2021-5618051,Consumer,Furniture,Chairs,297,4,39,UPI
KL-2021-5618052,Consumer,Office Supplies,Fasteners,42,3,3,UPI
KL-2021-5618053,Corporate,Office Supplies,Storage,311,5,15,COD
KL-2021-5618054,Corporate,Technology,Accessories,"3,201",13,1216,EMI
KL-2021-5618055,Home Office,Furniture,Chairs,253,3,13,EMI
KL-2021-5618056,Home Office,Office Supplies,Storage,"1,133",8,294,COD
KL-2021-5618057,Home Office,Furniture,Bookcases,"1,314",3,342,Credit card
KL-2021-5618058,Corporate,Office Supplies,Supplies,198,8,24,UPI
KL-2021-5618059,Consumer,Furniture,Chairs,78,1,7,Credit card
KL-2021-5618060,Consumer,Furniture,Furnishings,326,3,107,Credit card
